UnixTimestamp,Date,Time,SystemBattery,HCEP(TEMP),HCEP(COND),HCEP(PRES),HCEP(OXY),HCEP(PH),HCEP(FL),HCEP(TURB),HCEP(FSD),HCEP(TSD),HCEP(SAL),HCEP(SNDV),HCEP(SPC),HCEP(OSAT),HCEP(VOLT),HCEP(NUM),SUNA(M_Parameter1),SUNA(M_Parameter2),SUNA(M_Parameter3),SUNA(M_Parameter4),HCEP(ERR)
1682319600000,2023-04-24,07:00:00,13.11,9.8021,2.78123,4.58,10.857,8.35,3.591,0.467,0.88,0.07,24.8428,1476.843,3.99578,112.24,13.8,3786.0,1.53,0.0214,16655.0,908.0,0.0
1682320500000,2023-04-24,07:15:00,13.11,9.7606,2.75913,4.498,11.057,8.36,3.65,1.118,0.58,0.97,24.654,1476.458,3.96877,114.07,13.5,3787.0,0.735,0.0103,16819.0,908.0,0.0
1682321400000,2023-04-24,07:30:00,13.1,9.702,2.73096,4.411,11.381,8.38,6.57,0.567,0.91,0.06,24.4168,1475.95,3.93488,117.09,13.7,3788.0,1.34,0.0188,16777.0,908.0,0.0
1682322300000,2023-04-24,07:45:00,13.09,9.6815,2.70815,4.327,11.451,8.39,7.665,0.586,1.62,0.06,24.2064,1475.617,3.90432,117.58,13.6,3789.0,0.9,0.0126,16915.0,908.0,0.0
1682323200000,2023-04-24,08:00:00,13.1,9.6892,2.7078,4.246,11.461,8.39,8.183,0.661,1.37,0.21,24.1977,1475.634,3.90293,117.69,13.7,3790.0,1.64,0.023,16718.0,908.0,0.0
1682324100000,2023-04-24,08:15:00,13.07,9.6812,2.70217,4.173,11.466,8.39,7.475,0.621,1.1,0.05,24.1478,1475.543,3.89572,117.69,13.6,3791.0,1.5,0.021,16580.0,909.0,0.0
1682325000000,2023-04-24,08:30:00,13.06,9.6937,2.70544,4.09,11.393,8.38,8.581,0.731,1.69,0.11,24.1717,1475.617,3.89904,116.98,13.5,3792.0,0.843,0.0118,16776.0,909.0,0.0
1682325900000,2023-04-24,08:45:00,13.08,9.7323,2.71893,4.019,11.576,8.39,8.694,0.654,2.25,0.08,24.2783,1475.889,3.91413,119.04,13.7,3793.0,1.26,0.0176,16828.0,909.0,0.0
1682326800000,2023-04-24,09:00:00,13.05,9.7419,2.72511,3.956,11.546,8.39,8.87,0.71,1.11,0.11,24.3325,1475.989,3.92194,118.81,13.5,3794.0,-1.04,-0.0146,15356.0,909.0,0.0
1682327700000,2023-04-24,09:15:00,13.01,9.7559,2.74541,3.912,11.359,8.38,6.871,0.968,1.43,0.14,24.5224,1476.271,3.94956,117.06,13.6,3795.0,1.19,0.0166,16524.0,909.0,0.0
1682328600000,2023-04-24,09:30:00,13.03,9.6465,2.69301,3.883,11.434,8.39,8.347,0.652,0.98,0.08,24.0811,1475.327,3.8864,117.23,13.5,3796.0,0.945,0.0132,16885.0,909.0,0.0
1682329500000,2023-04-24,09:45:00,13.01,9.7136,2.72952,3.873,10.802,8.35,5.417,1.039,1.44,0.19,24.3949,1475.958,3.93148,111.1,13.6,3797.0,0.931,0.013,16733.0,908.0,0.0
1682330400000,2023-04-24,10:00:00,13.0,9.6462,2.6983,3.873,11.152,8.36,8.202,0.693,1.71,0.1,24.1333,1475.389,3.89408,114.37,13.7,3798.0,0.675,0.00945,16682.0,909.0,0.0
1682331300000,2023-04-24,10:15:00,13.06,9.6306,2.69199,3.883,11.271,8.37,7.73,0.643,1.08,0.08,24.0817,1475.268,3.88672,115.51,13.4,3799.0,0.434,0.00608,16746.0,910.0,0.0
1682332200000,2023-04-24,10:30:00,12.99,9.6289,2.6913,3.908,11.311,8.37,8.305,0.635,1.47,0.06,24.076,1475.255,3.88591,115.91,13.5,3800.0,1.23,0.0172,16666.0,909.0,0.0
1682333100000,2023-04-24,10:45:00,12.96,9.7286,2.79237,3.968,10.926,8.35,7.0,0.753,1.48,0.17,25.0034,1476.754,4.02027,112.88,13.6,3801.0,0.995,0.0139,16585.0,908.0,0.0
1682334000000,2023-04-24,11:00:00,13.04,9.5435,2.82691,4.022,10.158,8.29,11.733,1.171,1.74,0.68,25.4748,1476.638,4.09181,104.86,13.5,3802.0,1.8,0.0253,16659.0,908.0,0.0
1682334900000,2023-04-24,11:15:00,12.98,9.5743,2.82436,4.073,10.059,8.27,14.425,1.027,2.67,0.11,25.4277,1476.696,4.08448,103.82,13.4,3803.0,1.85,0.0259,16457.0,910.0,0.0
1682335800000,2023-04-24,11:30:00,12.97,9.6027,2.81946,4.118,9.817,8.25,14.353,1.087,2.3,0.2,25.3591,1476.719,4.07405,101.31,13.3,3804.0,1.4,0.0196,16238.0,911.0,0.0
1682336700000,2023-04-24,11:45:00,12.95,9.3711,2.85011,4.165,10.021,8.23,15.023,0.979,2.71,0.13,25.8289,1476.426,4.14608,103.26,13.3,3805.0,1.03,0.0144,16139.0,910.0,0.0
1682337600000,2023-04-24,12:00:00,12.94,9.7314,2.79435,4.223,10.469,8.27,8.758,0.789,2.22,0.08,25.021,1476.79,4.02281,108.12,13.4,3806.0,1.6,0.0224,16505.0,909.0,0.0
1682338500000,2023-04-24,12:15:00,13.01,9.7167,2.79716,4.284,10.015,8.25,12.478,0.91,2.46,0.13,25.0588,1476.782,4.02855,103.44,13.6,3807.0,1.27,0.0178,16083.0,908.0,0.0
1682339400000,2023-04-24,12:30:00,13.05,9.6703,2.8049,4.348,9.725,8.23,9.618,0.823,1.76,0.1,25.1675,1476.742,4.0451,100.41,13.5,3808.0,1.83,0.0257,16071.0,908.0,0.0
1682340300000,2023-04-24,12:45:00,12.94,9.4955,2.83207,4.403,10.103,8.24,13.424,1.06,2.75,0.23,25.56,1476.568,4.10498,104.21,13.8,3809.0,0.997,0.014,16544.0,909.0,0.0
1682341200000,2023-04-24,13:00:00,13.04,9.6666,2.71203,4.449,10.885,8.31,6.281,1.029,1.41,0.15,24.2545,1475.622,3.91159,111.73,13.5,3810.0,0.636,0.00891,16701.0,909.0,0.0
1682342100000,2023-04-24,13:15:00,13.01,9.6566,2.70599,4.498,11.418,8.36,17.164,1.157,2.56,0.15,24.2017,1475.521,3.904,117.16,13.5,3811.0,0.821,0.0115,16741.0,909.0,0.0
1682343000000,2023-04-24,13:30:00,12.95,9.2433,2.8675,4.542,9.748,8.23,18.617,0.867,2.86,0.12,26.0955,1476.277,4.18695,100.35,13.6,3812.0,3.02,0.0424,16768.0,909.0,0.0
1682343900000,2023-04-24,13:45:00,13.0,9.2965,2.86002,4.586,9.701,8.2,18.086,0.877,2.32,0.11,25.9818,1476.339,4.16955,99.89,13.4,3813.0,1.39,0.0195,16357.0,911.0,0.0
1682344800000,2023-04-24,14:00:00,13.07,9.3699,2.84773,4.617,9.846,8.21,18.284,0.996,3.5,0.23,25.8058,1476.401,4.14276,101.43,13.3,3814.0,0.0,0.0,1443.0,911.0,0.0
1682345700000,2023-04-24,14:15:00,13.31,9.3774,2.8514,4.643,9.848,8.21,17.147,0.989,2.11,0.15,25.8371,1476.467,4.1472,101.48,13.3,3815.0,-0.191,-0.00267,16206.0,910.0,0.0
1682346600000,2023-04-24,14:30:00,13.6,9.2359,2.87653,4.653,9.209,8.16,18.9,0.85,2.03,0.08,26.1914,1476.369,4.20104,94.81,13.4,3816.0,4.53,0.0635,15892.0,910.0,0.0
1682347500000,2023-04-24,14:45:00,14.0,9.4149,2.84165,4.66,9.875,8.2,13.465,0.819,1.51,0.1,25.7129,1476.457,4.12853,101.76,13.5,3817.0,-0.0777,-0.00109,16350.0,910.0,0.0
1682348400000,2023-04-24,15:00:00,14.1,9.383,2.84147,4.651,10.187,8.22,14.721,0.81,1.78,0.1,25.734,1476.363,4.1321,104.93,13.4,3818.0,-0.141,-0.00198,16530.0,911.0,0.0
1682349300000,2023-04-24,15:15:00,14.25,9.1114,2.91249,4.625,7.976,8.09,10.698,1.273,3.01,0.1,26.6453,1476.454,4.26908,82.14,13.3,3819.0,3.84,0.0538,16504.0,911.0,0.0
1682350200000,2023-04-24,15:30:00,14.48,9.1587,2.89452,4.589,8.185,8.05,13.924,1.025,2.7,0.07,26.4291,1476.368,4.23687,84.25,13.3,3820.0,3.32,0.0464,16691.0,912.0,0.0
1682351100000,2023-04-24,15:45:00,14.54,9.1018,2.90171,4.535,8.402,8.05,17.4,0.923,2.57,0.11,26.5438,1476.293,4.25449,86.44,13.3,3821.0,4.33,0.0606,16688.0,911.0,0.0
1682352000000,2023-04-24,16:00:00,14.58,9.1448,2.89735,4.464,8.213,8.04,14.767,0.968,2.58,0.11,26.4679,1476.361,4.24274,84.53,13.3,3822.0,3.97,0.0557,16007.0,911.0,0.0
1682352900000,2023-04-24,16:15:00,14.5,9.0584,2.91497,4.358,8.078,8.02,16.765,0.994,2.03,0.25,26.7101,1476.329,4.27937,83.12,13.3,3823.0,6.11,0.0855,16634.0,912.0,0.0
1682353800000,2023-04-24,16:30:00,14.58,9.0156,2.9225,4.233,8.155,8.01,20.888,2.701,3.96,0.58,26.8184,1476.299,4.29582,83.9,13.3,3824.0,7.34,0.103,16498.0,912.0,0.0
1682354700000,2023-04-24,16:45:00,14.53,9.0298,2.92768,4.107,7.635,7.98,16.042,4.37,3.53,2.16,26.8601,1476.401,4.30163,78.58,13.3,3825.0,7.46,0.104,16117.0,913.0,0.0
1682355600000,2023-04-24,17:00:00,14.47,9.1047,2.90832,3.959,7.624,7.97,15.227,1.943,2.55,0.97,26.6084,1476.373,4.26381,78.47,13.3,3826.0,6.88,0.0963,15626.0,914.0,0.0
1682356500000,2023-04-24,17:15:00,14.47,9.1175,2.91427,3.794,7.209,7.93,14.215,1.322,2.4,0.07,26.659,1476.481,4.27093,74.24,13.4,3827.0,2.61,0.0366,15474.0,913.0,0.0
1682357400000,2023-04-24,17:30:00,14.48,9.5493,2.78906,3.603,9.414,8.08,8.821,1.155,2.22,0.18,25.0956,1476.192,4.03634,96.9,13.4,3828.0,1.85,0.026,16727.0,913.0,0.0
1682358300000,2023-04-24,17:45:00,14.49,9.0538,2.93612,3.414,7.642,8.01,11.644,1.28,1.42,0.12,26.9277,1476.563,4.311,78.76,13.5,3829.0,6.07,0.085,16279.0,911.0,0.0
1682359200000,2023-04-24,18:00:00,14.17,9.0878,2.91934,3.215,8.034,7.99,12.894,1.08,2.97,0.1,26.7326,1476.449,4.28209,82.73,13.4,3830.0,7.49,0.105,15576.0,912.0,0.0
1682360100000,2023-04-24,18:15:00,14.06,9.4994,2.82675,3.016,9.967,8.14,8.976,0.972,1.14,0.18,25.5049,1476.493,4.09682,102.74,13.4,3831.0,2.12,0.0298,16672.0,912.0,0.0
1682361000000,2023-04-24,18:30:00,14.05,9.7333,2.75719,2.803,10.586,8.24,5.438,0.765,1.25,0.1,24.6541,1476.329,3.96908,109.1,13.7,3832.0,0.737,0.0103,16633.0,912.0,0.0
1682361900000,2023-04-24,18:45:00,14.04,9.9418,2.74043,2.593,10.8,8.28,3.084,0.74,0.51,0.09,24.3484,1476.73,3.92142,111.61,13.4,3833.0,0.87,0.0122,16813.0,910.0,0.0
1682362800000,2023-04-24,19:00:00,14.09,10.1466,2.74911,2.394,10.702,8.29,2.651,0.647,0.78,0.07,24.2957,1477.421,3.91092,111.08,13.4,3834.0,0.506,0.00709,16864.0,907.0,0.0
1682363700000,2023-04-24,19:15:00,14.11,10.2825,2.75591,2.197,10.686,8.29,2.172,0.639,0.54,0.09,24.2709,1477.889,3.90549,111.22,13.6,3835.0,0.095,0.00133,16488.0,907.0,0.0
1682364600000,2023-04-24,19:30:00,14.09,10.4387,2.76988,2.011,10.585,8.28,2.075,1.147,0.53,2.41,24.302,1478.496,3.90799,110.58,13.6,3836.0,0.705,0.00988,16729.0,904.0,0.0
1682365500000,2023-04-24,19:45:00,14.12,10.5783,2.78247,1.835,10.596,8.28,2.11,0.865,0.51,0.35,24.3306,1479.039,3.91036,111.05,13.7,3837.0,1.42,0.0199,16479.0,903.0,0.0
1682366400000,2023-04-24,20:00:00,14.11,10.7533,2.79342,1.68,10.589,8.28,1.944,0.82,0.41,0.06,24.3195,1479.66,3.90653,111.4,13.8,3838.0,-1.33,-0.0187,16143.0,902.0,0.0
1682367300000,2023-04-24,20:15:00,14.12,10.8198,2.79829,1.553,10.641,8.29,2.351,0.885,0.57,0.16,24.322,1479.903,3.90606,112.11,13.7,3839.0,0.477,0.00668,16674.0,902.0,0.0
1682368200000,2023-04-24,20:30:00,14.14,11.2971,2.82802,1.455,10.41,8.27,2.215,2.45,0.49,0.26,24.29,1481.585,3.89566,110.74,13.8,3840.0,1.7,0.0238,15621.0,900.0,0.0
1682369100000,2023-04-24,20:45:00,13.98,10.9599,2.80849,1.373,10.833,8.29,2.51,1.186,0.55,0.1,24.3267,1480.413,3.90503,114.52,13.8,3841.0,2.27,0.0318,15106.0,900.0,0.0
1682370000000,2023-04-24,21:00:00,14.06,11.1739,2.82179,1.313,10.663,8.29,2.049,1.416,0.42,0.13,24.3121,1481.167,3.90032,113.18,13.8,3842.0,0.266,0.00373,15933.0,900.0,0.0
1682370900000,2023-04-24,21:15:00,13.96,11.0081,2.81802,1.282,10.914,8.3,2.71,1.877,0.7,0.31,24.3857,1480.657,3.91304,115.54,13.8,3843.0,-0.241,-0.00338,15439.0,899.0,0.0
1682371800000,2023-04-24,21:30:00,13.98,11.1044,2.82656,1.262,11.258,8.32,3.006,1.318,0.76,0.11,24.4033,1481.025,3.91443,119.44,13.8,3844.0,0.652,0.00913,16089.0,900.0,0.0
1682372700000,2023-04-24,21:45:00,14.11,10.6085,2.79549,1.267,11.751,8.36,2.697,1.001,0.56,0.19,24.4359,1479.266,3.92532,123.42,13.8,3845.0,0.405,0.00567,16187.0,900.0,0.0
1682373600000,2023-04-24,22:00:00,13.93,11.1423,2.80949,1.281,11.527,8.36,2.279,0.728,0.42,0.07,24.2161,1480.938,3.8867,122.24,13.8,3846.0,1.38,0.0194,16436.0,900.0,0.0
1682374500000,2023-04-24,22:15:00,13.89,11.5408,2.84056,1.344,11.326,8.35,2.401,0.991,0.51,0.17,24.2487,1482.406,3.88684,121.16,13.8,3847.0,0.838,0.0117,16199.0,898.0,0.0
1682375400000,2023-04-24,22:30:00,13.9,11.7761,2.85768,1.398,11.268,8.34,1.494,1.052,0.29,0.21,24.2557,1483.251,3.88524,121.14,13.8,3848.0,0.0217,3.04E-4,15998.0,897.0,0.0
1682376300000,2023-04-24,22:45:00,13.98,11.9028,2.85279,1.536,11.487,8.34,1.325,0.843,0.22,0.08,24.1279,1483.55,3.86527,123.76,13.8,3849.0,0.964,0.0135,16543.0,897.0,0.0
1682377200000,2023-04-24,23:00:00,13.91,10.7214,2.80305,1.662,11.752,8.36,2.484,0.797,0.46,0.14,24.433,1479.681,3.92348,123.81,13.8,3850.0,0.575,0.00805,16341.0,897.0,0.0
1682378100000,2023-04-24,23:15:00,13.91,10.4563,2.78621,1.763,11.931,8.39,2.623,0.674,0.63,0.16,24.448,1478.733,3.92908,124.92,13.8,3851.0,0.671,0.00939,16663.0,898.0,0.0
1682379000000,2023-04-24,23:30:00,13.9,10.675,2.7946,1.915,11.825,8.39,2.901,0.635,0.65,0.14,24.3827,1479.456,3.91674,124.34,13.8,3852.0,-1.35,-0.0189,15675.0,899.0,0.0
1682379900000,2023-04-24,23:45:00,13.95,11.0045,2.80268,2.07,11.718,8.39,3.979,0.691,0.85,0.09,24.2417,1480.484,3.89212,123.91,13.8,3853.0,0.531,0.00744,16696.0,900.0,0.0
1682380800000,2023-04-25,00:00:00,13.91,11.4081,2.77992,2.251,11.542,8.37,2.371,0.634,0.34,0.05,23.7641,1481.367,3.81773,122.72,13.8,3854.0,0.961,0.0135,16749.0,900.0,0.0
1682381700000,2023-04-25,00:15:00,13.9,11.7085,2.82253,2.415,11.533,8.36,3.013,0.68,0.47,0.07,23.9706,1482.688,3.84452,123.59,13.8,3855.0,0.795,0.0111,16314.0,897.0,0.0
1682382600000,2023-04-25,00:30:00,13.98,11.2713,2.79255,2.588,11.72,8.38,3.745,0.613,0.61,0.06,23.9711,1481.13,3.84952,124.48,13.8,3856.0,1.08,0.0151,16795.0,898.0,0.0
1682383500000,2023-04-25,00:45:00,13.91,11.1077,2.7846,2.778,11.808,8.39,4.771,0.712,0.8,0.12,24.0021,1480.581,3.85597,124.97,13.8,3857.0,0.772,0.0108,16879.0,899.0,0.0
1682384400000,2023-04-25,01:00:00,13.94,10.9787,2.81115,2.983,11.86,8.39,4.635,0.605,0.89,0.05,24.3392,1480.523,3.90669,125.45,13.8,3858.0,0.771,0.0108,16888.0,899.0,0.0
1682385300000,2023-04-25,01:15:00,14.0,10.9444,2.80866,3.17,11.917,8.41,5.295,0.664,1.0,0.26,24.338,1480.4,3.90694,125.94,13.8,3859.0,0.339,0.00475,16857.0,899.0,0.0
1682386200000,2023-04-25,01:30:00,14.03,10.8744,2.80756,3.369,11.939,8.41,6.185,0.668,1.36,0.11,24.3738,1480.193,3.91303,126.01,13.8,3860.0,0.322,0.00451,16885.0,900.0,0.0
1682387100000,2023-04-25,01:45:00,14.02,10.9893,2.81002,3.583,11.895,8.41,5.537,0.661,0.89,0.14,24.3212,1480.549,3.90396,125.77,13.8,3861.0,0.643,0.00901,16849.0,901.0,0.0
1682388000000,2023-04-25,02:00:00,13.98,10.7759,2.80543,3.793,11.972,8.41,5.821,0.633,0.86,0.06,24.4188,1479.897,3.92084,126.13,13.8,3862.0,0.492,0.0069,16881.0,900.0,0.0
1682388900000,2023-04-25,02:15:00,14.03,10.8006,2.80307,3.967,11.839,8.41,6.057,0.619,1.42,0.08,24.3797,1479.942,3.91484,124.74,13.8,3863.0,0.643,0.00901,16773.0,902.0,0.0
1682389800000,2023-04-25,02:30:00,13.9,10.8808,2.80054,4.135,11.784,8.41,6.637,2.306,1.36,0.48,24.3022,1480.143,3.90255,124.31,13.8,3864.0,0.478,0.00669,16542.0,900.0,0.0
1682390700000,2023-04-25,02:45:00,13.43,10.8891,2.80507,4.273,11.897,8.41,5.984,1.197,0.77,0.72,24.34,1480.221,3.90796,125.58,13.8,3865.0,0.385,0.00539,16825.0,902.0,0.0
1682391600000,2023-04-25,03:00:00,13.41,10.9403,2.81239,4.404,11.913,8.42,5.895,0.599,0.98,0.12,24.3759,1480.451,3.91258,125.91,13.8,3866.0,0.817,0.0115,16864.0,899.0,0.0
1682392500000,2023-04-25,03:15:00,13.26,10.8897,2.81052,4.53,11.92,8.42,5.803,0.575,0.87,0.05,24.3916,1480.289,3.9155,125.86,13.8,3867.0,1.27,0.0178,16844.0,900.0,0.0
1682393400000,2023-04-25,03:30:00,13.32,10.8671,2.8078,4.638,11.932,8.42,5.558,0.689,0.85,0.06,24.3806,1480.195,3.91417,125.92,13.8,3868.0,0.157,0.0022,16538.0,901.0,0.0
1682394300000,2023-04-25,03:45:00,13.31,10.7677,2.80919,4.723,11.867,8.42,6.546,0.675,1.15,0.07,24.4599,1479.932,3.92698,125.04,13.8,3869.0,1.74,0.0243,16656.0,902.0,0.0
1682395200000,2023-04-25,04:00:00,13.22,10.8538,2.80033,4.802,11.732,8.41,5.817,0.595,1.02,0.05,24.3179,1480.075,3.90521,123.72,13.8,3870.0,-0.152,-0.00213,16398.0,899.0,0.0
1682396100000,2023-04-25,04:15:00,13.21,10.867,2.80025,4.852,11.595,8.4,5.097,0.618,0.83,0.07,24.3084,1480.112,3.90366,122.3,13.8,3871.0,0.689,0.00965,16674.0,901.0,0.0
1682397000000,2023-04-25,04:30:00,13.27,10.8961,2.79906,4.9,11.516,8.4,4.74,0.556,0.68,0.04,24.2778,1480.181,3.89883,121.52,13.8,3872.0,1.19,0.0167,16812.0,902.0,0.0
1682397900000,2023-04-25,04:45:00,13.2,10.8656,2.79752,4.94,11.47,8.39,5.082,0.533,0.91,0.05,24.2832,1480.078,3.9,120.96,13.8,3873.0,1.06,0.0149,16671.0,900.0,0.0
1682398800000,2023-04-25,05:00:00,13.2,10.6384,2.80163,4.967,11.447,8.38,5.669,0.58,0.95,0.06,24.4737,1479.481,3.93063,120.32,13.8,3874.0,1.19,0.0166,16554.0,900.0,0.0
1682399700000,2023-04-25,05:15:00,13.25,10.4779,2.79798,4.981,11.593,8.38,7.435,0.642,1.05,0.16,24.5461,1478.983,3.94326,121.42,13.7,3875.0,0.591,0.00827,16573.0,902.0,0.0
1682400600000,2023-04-25,05:30:00,13.22,10.3269,2.79419,4.987,11.675,8.39,7.037,0.616,1.22,0.08,24.6112,1478.508,3.95476,121.9,13.8,3876.0,0.836,0.0117,16862.0,902.0,0.0
1682401500000,2023-04-25,05:45:00,13.24,10.6357,2.79501,4.995,11.453,8.39,5.628,0.59,0.73,0.1,24.4119,1479.398,3.92165,120.26,13.8,3877.0,0.917,0.0128,16823.0,904.0,0.0
1682402400000,2023-04-25,06:00:00,13.24,10.5701,2.79882,4.997,11.392,8.38,5.705,0.614,0.89,0.06,24.4923,1479.255,3.93423,119.51,13.8,3878.0,0.135,0.00189,16932.0,902.0,0.0
1682403300000,2023-04-25,06:15:00,13.16,10.7375,2.79991,4.994,11.168,8.37,4.321,0.591,0.82,0.06,24.391,1479.743,3.91732,117.5,13.7,3879.0,0.424,0.00594,16851.0,902.0,0.0
1682404200000,2023-04-25,06:30:00,13.23,10.7475,2.80103,4.977,11.03,8.36,4.514,0.585,0.78,0.08,24.3952,1479.784,3.9178,116.0,13.8,3880.0,1.64,0.023,16712.0,902.0,0.0
1682405100000,2023-04-25,06:45:00,13.14,10.3639,2.81311,4.936,11.18,8.35,9.355,0.678,1.31,0.11,24.7696,1478.834,3.97738,116.91,13.8,3881.0,0.465,0.00652,16703.0,905.0,0.0
1682406000000,2023-04-25,07:00:00,13.15,10.3212,2.81587,4.864,11.113,8.34,7.932,0.744,1.72,0.12,24.8255,1478.744,3.98609,116.19,13.7,3882.0,0.65,0.0091,16463.0,905.0,0.0
1682406900000,2023-04-25,07:15:00,13.15,10.5585,2.80748,4.814,11.023,8.34,5.292,0.626,1.17,0.11,24.5837,1479.32,3.9477,115.65,13.8,3883.0,4.65,0.0652,14310.0,904.0,0.0
1682407800000,2023-04-25,07:30:00,13.22,10.6183,2.80637,4.766,10.906,8.33,4.343,0.696,0.99,0.17,24.5328,1479.476,3.9395,114.56,13.7,3884.0,1.4,0.0196,16521.0,902.0,0.0
1682408700000,2023-04-25,07:45:00,13.17,10.6295,2.79928,4.688,10.876,8.33,10.909,1.06,1.97,0.13,24.4571,1479.425,3.92831,114.23,13.8,3885.0,1.19,0.0166,16661.0,903.0,0.0
1682409600000,2023-04-25,08:00:00,13.14,10.6527,2.797,4.601,10.856,8.33,3.593,0.556,0.64,0.1,24.4197,1479.463,3.92256,114.02,13.8,3886.0,0.668,0.00935,16653.0,903.0,0.0
1682410500000,2023-04-25,08:15:00,13.21,10.547,2.79304,4.508,10.748,8.32,3.569,0.588,0.78,0.1,24.4523,1479.115,3.92866,112.67,13.8,3887.0,1.68,0.0236,16385.0,903.0,0.0
1682411400000,2023-04-25,08:30:00,13.1,10.2983,2.76987,4.427,11.342,8.35,7.443,0.683,1.2,0.23,24.395,1478.133,3.92352,118.21,13.8,3888.0,0.54,0.00757,16599.0,903.0,0.0
1682412300000,2023-04-25,08:45:00,13.1,10.2849,2.77118,4.358,11.45,8.37,9.091,0.731,1.54,0.14,24.4166,1478.109,3.92686,119.27,13.8,3889.0,0.166,0.00232,16804.0,904.0,0.0
1682413200000,2023-04-25,09:00:00,13.09,10.1852,2.78407,4.29,11.39,8.37,8.324,0.649,1.07,0.17,24.609,1477.973,3.9563,118.59,13.8,3890.0,-0.0369,-5.17E-4,16530.0,904.0,0.0
1682414100000,2023-04-25,09:15:00,13.17,10.2652,2.77081,4.214,11.296,8.36,8.249,0.678,1.98,0.15,24.4263,1478.045,3.92853,117.66,13.6,3891.0,0.871,0.0122,16597.0,905.0,0.0
1682415000000,2023-04-25,09:30:00,13.06,10.0527,2.81138,4.14,11.669,8.37,10.812,0.699,1.71,0.16,24.966,1477.913,4.01021,121.41,13.7,3892.0,1.09,0.0152,16614.0,905.0,0.0
1682415900000,2023-04-25,09:45:00,13.06,10.0402,2.81209,4.07,11.67,8.36,9.535,0.727,2.0,0.25,24.9816,1477.885,4.01267,121.39,13.7,3893.0,1.44,0.0202,16422.0,905.0,0.0
1682416800000,2023-04-25,10:00:00,13.06,9.9721,2.81272,4.022,11.722,8.36,10.769,0.949,2.41,0.33,25.0348,1477.697,4.02138,121.79,13.8,3894.0,1.35,0.0189,16692.0,905.0,0.0
1682417700000,2023-04-25,10:15:00,13.05,9.9983,2.8124,3.984,11.574,8.35,9.282,0.807,1.75,0.25,25.0135,1477.767,4.0179,120.29,13.6,3895.0,1.2,0.0168,16593.0,906.0,0.0
1682418600000,2023-04-25,10:30:00,13.12,10.0333,2.81329,3.964,11.263,8.33,7.852,0.977,1.65,0.23,24.9982,1477.878,4.01517,117.15,13.8,3896.0,1.13,0.0158,16561.0,907.0,0.0
1682419500000,2023-04-25,10:45:00,13.12,10.0034,2.82052,3.955,10.647,8.29,8.85,1.493,1.76,0.58,25.0896,1477.878,4.02892,110.77,13.6,3897.0,0.942,0.0132,16456.0,906.0,0.0
1682420400000,2023-04-25,11:00:00,13.05,9.589,2.85967,3.944,10.16,8.24,14.025,1.104,2.47,0.14,25.7676,1477.162,4.13378,105.17,13.6,3898.0,1.49,0.0209,16602.0,907.0,0.0
1682421300000,2023-04-25,11:15:00,13.01,9.5887,2.85004,3.937,10.771,8.27,12.77,0.858,1.25,0.15,25.6722,1477.045,4.1199,111.41,13.4,3899.0,0.863,0.0121,16792.0,909.0,0.0
1682422200000,2023-04-25,11:30:00,13.05,9.5296,2.86084,3.943,10.269,8.24,14.346,1.17,2.1,0.16,25.8218,1477.006,4.14259,106.19,13.5,3900.0,0.704,0.00986,16786.0,909.0,0.0
1682423100000,2023-04-25,11:45:00,13.01,9.3593,2.87591,3.948,10.405,8.23,15.276,0.821,2.01,0.09,26.0954,1476.703,4.18506,107.37,13.6,3901.0,0.245,0.00343,16821.0,909.0,0.0
1682424000000,2023-04-25,12:00:00,12.99,9.3432,2.87811,3.969,10.398,8.22,15.254,0.847,2.01,0.12,26.129,1476.684,4.19021,107.27,13.4,3902.0,1.69,0.0237,16631.0,909.0,0.0
1682424900000,2023-04-25,12:15:00,12.98,9.3275,2.87906,3.997,10.217,8.21,15.93,0.838,1.58,0.12,26.15,1476.651,4.19351,105.38,13.3,3903.0,1.3,0.0182,16259.0,910.0,0.0
1682425800000,2023-04-25,12:30:00,13.01,9.3579,2.86063,4.028,10.737,8.24,17.585,0.907,2.21,0.13,25.9436,1476.514,4.16299,110.67,13.3,3904.0,2.93,0.041,16044.0,910.0,0.0
1682426700000,2023-04-25,12:45:00,13.03,9.4615,2.85622,4.059,10.535,8.24,13.029,1.045,2.37,0.17,25.8247,1476.758,4.14406,108.75,13.3,3905.0,0.788,0.011,16354.0,911.0,0.0
1682427600000,2023-04-25,13:00:00,13.06,9.5284,2.84953,4.089,10.616,8.24,12.252,1.51,2.12,0.4,25.7102,1476.869,4.12636,109.68,13.3,3906.0,0.478,0.00669,15991.0,909.0,0.0
1682428500000,2023-04-25,13:15:00,12.98,9.4315,2.85368,4.117,10.498,8.24,15.112,1.474,3.42,0.2,25.821,1476.642,4.14399,108.32,13.3,3907.0,1.59,0.0223,16156.0,910.0,0.0
1682429400000,2023-04-25,13:30:00,12.98,9.3425,2.87096,4.148,9.917,8.2,20.595,1.145,3.87,0.11,26.058,1476.598,4.1799,102.35,13.4,3908.0,3.11,0.0436,15598.0,911.0,0.0
1682430300000,2023-04-25,13:45:00,13.1,9.278,2.88892,4.216,8.955,8.14,20.547,4.986,3.36,2.23,26.285,1476.633,4.21395,92.33,13.4,3909.0,3.26,0.0457,16078.0,912.0,0.0
