UnixTimestamp,Date,Time,SystemBattery,HCEP(TEMP),HCEP(COND),HCEP(PRES),HCEP(OXY),HCEP(PH),HCEP(FL),HCEP(TURB),HCEP(FSD),HCEP(TSD),HCEP(SAL),HCEP(SNDV),HCEP(SPC),HCEP(OSAT),HCEP(VOLT),HCEP(NUM),SUNA(M_Parameter1),SUNA(M_Parameter2),SUNA(M_Parameter3),SUNA(M_Parameter4),HCEP(ERR)
1676887200000,2023-02-20,10:00:00,12.88,7.4159,2.56761,3.325,10.944,8.0,8.374,1.097,0.51,0.05,24.3398,1467.06,3.96042,106.8,13.4,3218.0,9.78,0.137,16988.0,923.0,0.0
1676888100000,2023-02-20,10:15:00,12.94,7.4371,2.57878,3.582,11.289,8.03,9.576,1.065,0.75,0.07,24.4411,1467.274,3.97505,110.29,13.4,3219.0,8.23,0.115,16998.0,923.0,0.0
1676889000000,2023-02-20,10:30:00,12.91,7.3865,2.55202,3.848,11.69,8.07,11.218,1.156,1.17,0.08,24.1978,1466.777,3.93994,113.89,13.4,3220.0,7.55,0.106,16999.0,923.0,0.0
1676889900000,2023-02-20,10:45:00,12.88,7.521,2.62138,4.092,11.353,8.02,9.583,1.152,0.83,0.11,24.8249,1468.088,4.03029,111.39,13.4,3221.0,8.19,0.115,16973.0,923.0,0.0
1676890800000,2023-02-20,11:00:00,12.88,7.4229,2.56918,4.318,11.733,8.08,10.649,1.195,0.67,0.05,24.3509,1467.118,3.96199,114.54,13.4,3222.0,8.0,0.112,16984.0,922.0,0.0
1676891700000,2023-02-20,11:15:00,12.95,7.585,2.65111,4.52,11.035,7.99,8.474,1.062,0.66,0.09,25.0882,1468.673,4.06799,108.63,13.4,3223.0,10.5,0.147,16919.0,922.0,0.0
1676892600000,2023-02-20,11:30:00,12.94,7.6107,2.66316,4.695,10.618,7.96,7.554,1.091,1.01,0.08,25.195,1468.908,4.08327,104.67,13.4,3224.0,11.6,0.162,16902.0,921.0,0.0
1676893500000,2023-02-20,11:45:00,12.94,7.4615,2.59338,4.837,11.342,8.03,9.737,0.987,1.17,0.14,24.5754,1467.557,3.99454,110.98,13.4,3225.0,8.41,0.118,16952.0,921.0,0.0
1676894400000,2023-02-20,12:00:00,12.87,7.4921,2.60837,5.004,11.019,8.0,7.32,0.978,0.85,0.07,24.7097,1467.847,4.01385,107.99,13.4,3226.0,9.41,0.132,16716.0,922.0,0.0
1676895300000,2023-02-20,12:15:00,12.87,7.6202,2.67877,5.156,10.925,7.98,11.489,1.264,0.61,0.08,25.3503,1469.145,4.106,107.83,13.4,3227.0,12.6,0.177,16593.0,922.0,0.0
1676896200000,2023-02-20,12:30:00,12.88,7.6609,2.70429,5.255,10.699,7.95,11.169,1.245,0.92,0.1,25.586,1469.598,4.13994,105.86,13.4,3228.0,13.0,0.182,16836.0,921.0,0.0
1676897100000,2023-02-20,12:45:00,12.89,7.5961,2.67551,5.315,10.905,7.97,9.46,1.137,0.6,0.06,25.3338,1469.033,4.10403,107.58,13.4,3229.0,12.1,0.17,16867.0,921.0,0.0
1676898000000,2023-02-20,13:00:00,12.87,7.4778,2.60552,5.329,11.03,8.0,8.311,1.025,0.52,0.1,24.6901,1467.771,4.01123,108.06,13.4,3230.0,9.22,0.129,17029.0,921.0,0.0
1676898900000,2023-02-20,13:15:00,12.92,7.4321,2.57759,5.354,11.144,8.01,7.682,0.914,0.37,0.03,24.4316,1467.271,3.97383,108.86,13.4,3231.0,9.41,0.132,17015.0,922.0,0.0
1676899800000,2023-02-20,13:30:00,12.89,7.4453,2.58471,5.37,11.162,8.02,8.03,0.96,0.39,0.04,24.4964,1467.404,3.98318,109.12,13.4,3232.0,8.4,0.118,16846.0,922.0,0.0
1676900700000,2023-02-20,13:45:00,12.92,7.4721,2.60016,5.367,11.187,8.01,8.969,0.998,0.71,0.04,24.6383,1467.685,4.00368,109.53,13.4,3233.0,9.72,0.136,17027.0,923.0,0.0
1676901600000,2023-02-20,14:00:00,12.91,7.5205,2.62346,5.337,11.036,8.0,8.2,0.964,0.48,0.05,24.8464,1468.133,4.03355,108.31,13.4,3234.0,11.0,0.155,17031.0,922.0,0.0
1676902500000,2023-02-20,14:15:00,12.88,7.5626,2.64532,5.29,10.847,7.98,8.227,1.032,0.47,0.05,25.0437,1468.542,4.06189,106.7,13.4,3235.0,11.1,0.156,16918.0,922.0,0.0
1676903400000,2023-02-20,14:30:00,12.87,7.5586,2.63802,5.233,10.722,7.96,7.268,1.132,0.55,0.16,24.9707,1468.435,4.05118,105.4,13.4,3236.0,10.6,0.148,17042.0,921.0,0.0
1676904300000,2023-02-20,14:45:00,12.87,7.6072,2.67006,5.145,10.614,7.95,8.648,1.101,0.65,0.05,25.2691,1468.994,4.09428,104.68,13.4,3237.0,11.9,0.167,16972.0,921.0,0.0
1676905200000,2023-02-20,15:00:00,12.85,7.5261,2.6468,5.047,10.796,7.96,6.529,0.89,0.63,0.06,25.0856,1468.447,4.06874,106.2,13.4,3238.0,9.79,0.137,17029.0,921.0,0.0
1676906100000,2023-02-20,15:15:00,12.87,7.5037,2.61525,4.94,10.873,7.98,7.114,0.924,0.46,0.05,24.7731,1467.97,4.023,106.63,13.4,3239.0,10.2,0.142,16974.0,921.0,0.0
1676907000000,2023-02-20,15:30:00,12.87,7.5285,2.62841,4.83,10.887,7.98,7.958,1.034,0.54,0.05,24.8924,1468.214,4.04017,106.9,13.4,3240.0,10.3,0.144,16983.0,920.0,0.0
1676907900000,2023-02-20,15:45:00,12.93,7.4813,2.60284,4.709,10.938,7.99,6.286,0.847,0.51,0.04,24.6599,1467.738,4.00667,107.13,13.4,3241.0,9.99,0.14,16957.0,923.0,0.0
1676908800000,2023-02-20,16:00:00,12.89,7.4526,2.58571,4.598,10.923,7.99,5.849,0.812,0.45,0.04,24.5019,1467.427,3.98382,106.8,13.4,3242.0,8.92,0.125,17036.0,922.0,0.0
1676909700000,2023-02-20,16:15:00,12.96,7.4363,2.57403,4.462,10.933,7.99,6.222,1.04,0.76,0.18,24.3919,1467.224,3.96782,106.77,13.4,3243.0,9.26,0.13,17044.0,921.0,0.0
1676910600000,2023-02-20,16:30:00,12.96,7.4451,2.57802,4.318,10.759,7.98,4.954,0.845,0.52,0.1,24.4273,1467.3,3.97289,105.12,13.4,3244.0,9.26,0.13,17030.0,922.0,0.0
1676911500000,2023-02-20,16:45:00,12.96,7.4396,2.57091,4.196,10.749,7.98,5.257,0.978,0.45,0.14,24.3572,1467.19,3.96261,104.96,13.4,3245.0,9.33,0.131,16944.0,921.0,0.0
1676912400000,2023-02-20,17:00:00,12.95,7.4355,2.57252,4.065,10.869,7.99,5.681,1.266,0.45,0.87,24.3769,1467.196,3.9656,106.14,13.4,3246.0,9.29,0.13,16947.0,922.0,0.0
1676913300000,2023-02-20,17:15:00,12.94,7.4384,2.57119,3.911,10.561,7.96,4.531,1.093,0.51,0.12,24.361,1467.185,3.96318,103.13,13.4,3247.0,9.18,0.129,16933.0,922.0,0.0
1676914200000,2023-02-20,17:30:00,12.96,7.4466,2.57324,3.751,10.606,7.96,4.453,0.956,0.49,0.08,24.3767,1467.234,3.96534,103.6,13.4,3248.0,9.55,0.134,16939.0,922.0,0.0
1676915100000,2023-02-20,17:45:00,12.98,7.4223,2.56115,3.587,10.826,7.99,4.413,0.914,0.33,0.07,24.268,1467.001,3.94968,105.61,13.4,3249.0,9.55,0.134,16982.0,923.0,0.0
1676916000000,2023-02-20,18:00:00,12.99,7.4094,2.55929,3.449,11.087,8.01,6.379,0.905,0.57,0.06,24.2577,1466.935,3.94837,108.13,13.4,3250.0,8.91,0.125,16984.0,923.0,0.0
1676916900000,2023-02-20,18:15:00,13.06,7.4681,2.59079,3.332,11.178,8.01,6.888,0.994,0.39,0.05,24.5443,1467.52,3.98974,109.35,13.4,3251.0,9.28,0.13,17002.0,923.0,0.0
1676917800000,2023-02-20,18:30:00,13.06,7.4832,2.60509,3.238,11.186,8.01,8.069,1.023,0.76,0.06,24.6825,1467.749,4.0099,109.57,13.4,3252.0,9.59,0.134,16950.0,922.0,0.0
1676918700000,2023-02-20,18:45:00,13.33,7.4756,2.59962,3.181,11.207,8.01,7.791,0.999,0.97,0.1,24.631,1467.655,4.00241,109.73,13.4,3253.0,9.86,0.138,16867.0,922.0,0.0
1676919600000,2023-02-20,19:00:00,13.42,7.4909,2.60467,3.147,11.178,8.01,8.271,1.103,0.81,0.15,24.6727,1467.766,4.0083,109.51,13.4,3254.0,9.78,0.137,16910.0,922.0,0.0
1676920500000,2023-02-20,19:15:00,13.45,7.5239,2.6247,3.154,11.059,8.0,8.267,1.077,0.72,0.1,24.8577,1468.125,4.03503,108.56,13.4,3255.0,22.4,0.314,12242.0,920.0,0.0
1676921400000,2023-02-20,19:30:00,13.44,7.5117,2.62282,3.193,11.238,8.01,8.815,1.036,0.79,0.09,24.8469,1468.064,4.03366,110.28,13.4,3256.0,9.76,0.137,16857.0,923.0,0.0
1676922300000,2023-02-20,19:45:00,13.33,7.4845,2.60487,3.234,11.34,8.02,8.513,1.105,0.83,0.08,24.6793,1467.75,4.00941,111.09,13.4,3257.0,9.98,0.14,16740.0,922.0,0.0
1676923200000,2023-02-20,20:00:00,13.18,7.5291,2.62979,3.338,11.098,8.0,10.028,0.984,1.59,0.05,24.9069,1468.21,4.04221,108.99,13.4,3258.0,10.1,0.142,16883.0,923.0,0.0
1676924100000,2023-02-20,20:15:00,13.29,7.4507,2.58508,3.418,11.446,8.04,9.273,1.065,0.75,0.08,24.4972,1467.394,3.9831,111.91,13.4,3259.0,9.38,0.131,16813.0,921.0,0.0
1676925000000,2023-02-20,20:30:00,13.7,7.4669,2.59348,3.512,11.285,8.02,8.041,1.081,1.27,0.06,24.5731,1467.554,3.99403,110.42,13.4,3260.0,10.6,0.149,16387.0,920.0,0.0
1676925900000,2023-02-20,20:45:00,13.5,7.4661,2.59565,3.611,11.442,8.03,9.408,1.132,0.65,0.1,24.5962,1467.581,3.99747,111.97,13.4,3261.0,10.1,0.141,16610.0,923.0,0.0
1676926800000,2023-02-20,21:00:00,13.6,7.5334,2.62969,3.725,10.854,7.99,8.297,1.071,0.66,0.08,24.9026,1468.227,4.04151,106.6,13.4,3262.0,9.5,0.133,16694.0,923.0,0.0
1676927700000,2023-02-20,21:15:00,13.74,7.5365,2.63338,3.852,11.154,8.01,9.337,1.093,0.89,0.07,24.9388,1468.286,4.04682,109.58,13.4,3263.0,9.64,0.135,16743.0,923.0,0.0
1676928600000,2023-02-20,21:30:00,13.76,7.5951,2.66421,3.982,10.671,7.96,7.311,1.126,0.85,0.11,25.2174,1468.864,4.08683,105.19,13.4,3264.0,10.7,0.15,16722.0,921.0,0.0
1676929500000,2023-02-20,21:45:00,13.68,7.6634,2.69807,4.108,10.27,7.92,7.147,1.177,0.64,0.06,25.52,1469.508,4.13011,101.58,13.4,3265.0,13.4,0.188,16750.0,920.0,0.0
1676930400000,2023-02-20,22:00:00,13.53,7.6931,2.71536,4.217,10.081,7.89,6.259,1.23,0.58,0.09,25.678,1469.821,4.15281,99.88,13.4,3266.0,14.1,0.197,16847.0,922.0,0.0
1676931300000,2023-02-20,22:15:00,13.4,7.7016,2.71936,4.324,10.286,7.91,5.8,1.066,0.34,0.07,25.7132,1469.9,4.15783,101.96,13.4,3267.0,13.0,0.183,16906.0,921.0,0.0
1676932200000,2023-02-20,22:30:00,13.32,7.7065,2.72022,4.456,10.239,7.91,6.563,1.158,0.76,0.09,25.7186,1469.928,4.15853,101.51,13.4,3268.0,14.1,0.198,16909.0,921.0,0.0
1676933100000,2023-02-20,22:45:00,13.23,7.8058,2.77571,4.595,9.587,7.84,6.742,1.1,0.67,0.1,26.2218,1470.939,4.23051,95.58,13.4,3269.0,17.0,0.238,16753.0,920.0,0.0
1676934000000,2023-02-20,23:00:00,13.27,7.7923,2.76665,4.707,9.761,7.86,7.441,1.218,0.5,0.07,26.1377,1470.784,4.21844,97.23,13.4,3270.0,15.5,0.217,16832.0,920.0,0.0
1676934900000,2023-02-20,23:15:00,13.43,7.7505,2.74613,4.802,10.006,7.88,7.704,1.109,0.63,0.06,25.9554,1470.398,4.1925,99.45,13.4,3271.0,14.5,0.203,16839.0,920.0,0.0
1676935800000,2023-02-20,23:30:00,13.89,7.6744,2.71106,4.891,10.264,7.91,7.363,1.108,0.78,0.09,25.6468,1469.72,4.14861,101.66,13.4,3272.0,13.3,0.186,16904.0,920.0,0.0
1676936700000,2023-02-20,23:45:00,14.15,7.6275,2.67922,4.969,10.635,7.95,7.65,0.983,0.61,0.05,25.3497,1469.171,4.10577,104.99,13.4,3273.0,12.3,0.173,16987.0,921.0,0.0
1676937600000,2023-02-21,00:00:00,14.33,7.8416,2.7966,5.021,9.466,7.83,6.14,1.223,0.41,0.11,26.412,1471.32,4.25771,94.55,13.4,3274.0,16.0,0.224,16892.0,921.0,0.0
1676938500000,2023-02-21,00:15:00,14.12,7.83,2.78688,5.086,9.337,7.82,5.489,1.136,0.22,0.06,26.3196,1471.162,4.2444,93.2,13.4,3275.0,17.6,0.247,16845.0,920.0,0.0
1676939400000,2023-02-21,00:30:00,13.62,7.7953,2.77318,5.08,9.567,7.84,6.318,1.193,0.46,0.1,26.2032,1470.883,4.22801,95.37,13.4,3276.0,16.2,0.226,16909.0,920.0,0.0
1676940300000,2023-02-21,00:45:00,13.34,7.8683,2.79827,5.061,9.015,7.8,5.042,1.289,0.26,0.09,26.4092,1471.421,4.2568,90.11,13.4,3277.0,17.6,0.247,16831.0,920.0,0.0
1676941200000,2023-02-21,01:00:00,13.32,7.8264,2.78081,5.043,9.34,7.82,5.08,1.157,0.56,0.1,26.2592,1471.073,4.23562,93.2,13.4,3278.0,15.4,0.216,16904.0,920.0,0.0
1676942100000,2023-02-21,01:15:00,13.22,7.773,2.75102,5.006,9.76,7.86,6.65,1.128,0.43,0.07,25.9894,1470.531,4.19708,97.08,13.4,3279.0,15.4,0.215,16871.0,919.0,0.0
1676943000000,2023-02-21,01:30:00,13.18,7.7583,2.74562,4.912,9.983,7.88,6.921,1.158,0.95,0.07,25.9443,1470.416,4.19073,99.25,13.4,3280.0,14.5,0.203,16907.0,920.0,0.0
1676943900000,2023-02-21,01:45:00,13.17,7.7585,2.74351,4.797,10.056,7.89,8.191,1.182,0.73,0.15,25.9222,1470.388,4.18748,99.95,13.4,3281.0,15.0,0.21,16939.0,920.0,0.0
1676944800000,2023-02-21,02:00:00,13.18,7.8381,2.78688,4.636,9.505,7.83,7.273,1.206,0.6,0.12,26.3137,1471.179,4.24336,94.88,13.4,3282.0,13.9,0.195,16881.0,920.0,0.0
1676945700000,2023-02-21,02:15:00,13.17,7.8238,2.77482,4.481,9.233,7.83,6.108,1.428,0.73,0.2,26.1992,1470.979,4.22685,92.07,13.4,3283.0,16.4,0.23,16841.0,920.0,0.0
1676946600000,2023-02-21,02:30:00,13.12,7.8408,2.78695,4.293,9.231,7.81,6.21,1.268,0.9,0.12,26.3125,1471.182,4.24311,92.15,13.4,3284.0,15.9,0.223,16861.0,920.0,0.0
1676947500000,2023-02-21,02:45:00,13.1,7.8433,2.78998,4.114,9.314,7.82,7.344,1.16,0.72,0.22,26.3422,1471.226,4.24741,93.01,13.4,3285.0,17.0,0.237,16878.0,920.0,0.0
1676948400000,2023-02-21,03:00:00,13.13,7.8716,2.80198,3.886,9.161,7.8,6.847,1.116,0.93,0.14,26.4457,1471.46,4.262,91.59,13.4,3286.0,17.5,0.245,16806.0,918.0,0.0
1676949300000,2023-02-21,03:15:00,13.07,7.8603,2.79776,3.659,9.132,7.8,6.622,1.038,0.72,0.08,26.4104,1471.369,4.25704,91.26,13.4,3287.0,16.5,0.231,16760.0,919.0,0.0
1676950200000,2023-02-21,03:30:00,13.07,7.8884,2.80962,3.451,8.67,7.76,6.725,1.618,0.74,1.09,26.5126,1471.601,4.27145,86.76,13.4,3288.0,17.1,0.239,16775.0,920.0,0.0
1676951100000,2023-02-21,03:45:00,13.1,7.8452,2.78902,3.222,9.058,7.79,6.505,1.19,0.49,0.08,26.3311,1471.205,4.2457,90.45,13.4,3289.0,16.7,0.233,16766.0,920.0,0.0
1676952000000,2023-02-21,04:00:00,13.09,7.8561,2.79588,2.961,9.066,7.79,6.59,1.234,0.67,0.11,26.3943,1471.321,4.25473,90.59,13.4,3290.0,17.7,0.248,16743.0,918.0,0.0
1676952900000,2023-02-21,04:15:00,13.01,7.858,2.79451,2.744,8.858,7.77,6.125,1.452,0.79,0.4,26.3788,1471.306,4.2524,88.51,13.4,3291.0,17.0,0.239,16691.0,920.0,0.0
1676953800000,2023-02-21,04:30:00,13.05,7.7247,2.72415,2.452,9.355,7.82,7.117,2.119,0.79,0.4,25.7468,1470.001,4.16222,92.8,13.4,3292.0,13.6,0.19,15902.0,920.0,0.0
1676954700000,2023-02-21,04:45:00,13.01,7.6033,2.66924,2.194,9.893,7.88,17.118,9.57,1.2,0.87,25.2644,1468.925,4.09351,97.56,13.4,3293.0,12.0,0.169,15773.0,920.0,0.0
1676955600000,2023-02-21,05:00:00,13.06,7.6153,2.69302,2.012,10.026,7.88,17.776,22.64,1.22,2.4,25.5034,1469.265,4.12846,99.04,13.4,3294.0,12.9,0.181,15651.0,921.0,0.0
1676956500000,2023-02-21,05:15:00,12.99,7.5889,2.68313,1.857,9.878,7.87,15.012,21.662,0.86,3.26,25.4197,1469.055,4.11663,97.47,13.4,3295.0,12.5,0.176,13679.0,921.0,0.0
1676957400000,2023-02-21,05:30:00,12.96,7.4919,2.63631,1.552,10.063,7.92,15.177,34.971,0.66,3.21,25.0022,1468.152,4.05687,98.81,13.4,3296.0,11.3,0.159,12356.0,921.0,0.0
1676958300000,2023-02-21,05:45:00,12.96,7.4781,2.63074,1.404,10.119,7.93,14.928,47.31,1.05,7.06,24.9541,1468.036,4.05002,99.29,13.4,3297.0,10.8,0.151,12747.0,921.0,0.0
1676959200000,2023-02-21,06:00:00,12.95,7.3865,2.6232,1.225,10.027,7.91,14.226,53.057,0.69,4.49,24.9413,1467.656,4.04983,98.21,13.4,3298.0,11.5,0.161,11133.0,924.0,0.0
1676960100000,2023-02-21,06:15:00,12.95,7.3482,2.60803,0.883,9.968,7.9,15.8,64.689,0.49,1.2,24.8103,1467.337,4.03118,97.42,13.4,3299.0,11.2,0.157,9133.0,922.0,0.0
1676961000000,2023-02-21,06:30:00,12.99,7.2779,2.59271,0.961,9.998,7.91,15.572,71.471,0.64,0.99,24.7003,1466.924,4.01624,97.49,13.4,3300.0,11.5,0.161,10122.0,925.0,0.0
1676961900000,2023-02-21,06:45:00,12.92,7.239,2.59352,1.072,9.939,7.91,14.437,64.282,0.49,2.34,24.7364,1466.816,4.02233,96.85,13.4,3301.0,10.7,0.15,8509.0,923.0,0.0
1676962800000,2023-02-21,07:00:00,12.99,7.3303,2.6165,0.989,9.977,7.92,11.363,41.36,0.42,2.68,24.9117,1467.394,4.04651,97.51,13.4,3302.0,11.4,0.159,9975.0,923.0,0.0
1676963700000,2023-02-21,07:15:00,12.91,7.2522,2.60846,1.055,9.969,7.92,12.309,47.821,0.52,1.47,24.8836,1467.051,4.04384,97.26,13.4,3303.0,10.3,0.144,10147.0,923.0,0.0
1676964600000,2023-02-21,07:30:00,12.99,7.183,2.60193,1.052,9.962,7.92,12.63,55.296,0.47,3.61,24.8648,1466.753,4.04239,97.03,13.4,3304.0,11.3,0.159,11825.0,925.0,0.0
1676965500000,2023-02-21,07:45:00,12.89,7.1868,2.60704,1.262,9.996,7.91,10.784,39.513,0.6,5.21,24.9157,1466.835,4.04986,97.39,13.4,3305.0,10.8,0.151,12764.0,923.0,0.0
1676966400000,2023-02-21,08:00:00,12.98,7.2197,2.6125,1.318,9.946,7.92,10.988,41.995,0.38,0.93,24.9493,1467.008,4.0542,97.0,13.4,3306.0,11.3,0.158,11211.0,923.0,0.0
1676967300000,2023-02-21,08:15:00,12.96,7.273,2.62882,1.42,9.953,7.91,8.874,28.655,0.54,1.63,25.0819,1467.385,4.07278,97.27,13.4,3307.0,11.1,0.156,12461.0,923.0,0.0
1676968200000,2023-02-21,08:30:00,12.88,7.3159,2.64284,1.666,9.973,7.91,8.399,25.531,0.3,1.84,25.1977,1467.703,4.08907,97.65,13.4,3308.0,11.9,0.167,13920.0,922.0,0.0
1676969100000,2023-02-21,08:45:00,12.89,7.3754,2.65816,1.78,9.956,7.91,6.744,12.859,0.29,1.17,25.3148,1468.085,4.10521,97.68,13.4,3309.0,11.9,0.166,14523.0,923.0,0.0
1676970000000,2023-02-21,09:00:00,12.88,7.3471,2.65718,1.98,9.937,7.91,6.662,15.128,0.3,0.63,25.3251,1467.989,4.10729,97.46,13.4,3310.0,12.0,0.169,14914.0,922.0,0.0
1676970900000,2023-02-21,09:15:00,12.87,7.4353,2.67648,2.162,9.955,7.9,5.597,5.362,0.31,0.35,25.4626,1468.51,4.12587,97.91,13.4,3311.0,12.9,0.181,16165.0,922.0,0.0
1676971800000,2023-02-21,09:30:00,12.92,7.5045,2.69729,2.405,9.907,7.89,5.351,2.166,0.3,0.17,25.6293,1468.992,4.14911,97.7,13.4,3312.0,13.3,0.186,16649.0,923.0,0.0
1676972700000,2023-02-21,09:45:00,12.88,7.5595,2.7091,2.626,9.795,7.88,5.217,1.755,0.36,0.15,25.712,1469.314,4.16024,96.74,13.4,3313.0,13.7,0.191,16799.0,922.0,0.0
1676973600000,2023-02-21,10:00:00,12.92,7.5719,2.72146,2.888,9.761,7.87,4.626,1.39,0.25,0.07,25.8317,1469.516,4.17762,96.54,13.4,3314.0,14.9,0.209,16852.0,922.0,0.0
1676974500000,2023-02-21,10:15:00,12.87,7.6509,2.74954,3.076,9.525,7.85,4.924,1.062,0.35,0.07,26.0659,1470.117,4.21051,94.52,13.4,3315.0,15.3,0.214,16897.0,921.0,0.0
1676975400000,2023-02-21,10:30:00,12.87,7.7201,2.77815,3.316,9.346,7.82,4.908,1.019,0.39,0.07,26.3123,1470.696,4.24533,93.04,13.4,3316.0,15.5,0.217,16886.0,922.0,0.0
1676976300000,2023-02-21,10:45:00,12.87,7.6972,2.77407,3.484,9.348,7.82,4.817,0.965,0.27,0.1,26.287,1470.578,4.24207,93.01,13.4,3317.0,16.3,0.229,16910.0,920.0,0.0
1676977200000,2023-02-21,11:00:00,12.85,7.9063,2.85297,3.806,8.865,7.77,4.272,1.087,0.24,0.05,26.9497,1472.216,4.335,88.98,13.4,3318.0,18.6,0.261,16858.0,920.0,0.0
1676978100000,2023-02-21,11:15:00,12.91,7.8591,2.83676,4.057,8.826,7.76,4.652,0.941,0.34,0.03,26.8171,1471.873,4.31655,88.44,13.4,3319.0,19.0,0.266,16890.0,920.0,0.0
1676979000000,2023-02-21,11:30:00,12.85,7.932,2.86296,4.272,8.594,7.74,4.335,0.962,0.22,0.04,27.0337,1472.426,4.34678,86.37,13.4,3320.0,20.0,0.28,16838.0,919.0,0.0
1676979900000,2023-02-21,11:45:00,12.87,7.9653,2.87815,4.471,8.424,7.72,3.975,0.946,0.25,0.03,27.1659,1472.722,4.36543,84.8,13.4,3321.0,20.0,0.28,16875.0,919.0,0.0
1676980800000,2023-02-21,12:00:00,12.92,7.9956,2.88948,4.693,8.278,7.71,3.572,0.997,0.29,0.07,27.2601,1472.959,4.37859,83.44,13.4,3322.0,20.4,0.285,16816.0,919.0,0.0
1676981700000,2023-02-21,12:15:00,12.85,7.9928,2.88951,4.877,8.194,7.7,3.462,1.03,0.27,0.05,27.2626,1472.954,4.379,82.59,13.4,3323.0,20.5,0.288,16814.0,917.0,0.0
1676982600000,2023-02-21,12:30:00,12.85,8.0346,2.90995,5.036,8.036,7.68,3.186,1.255,0.22,0.06,27.4424,1473.34,4.40439,81.19,13.4,3324.0,20.7,0.29,16746.0,919.0,0.0
1676983500000,2023-02-21,12:45:00,12.89,8.0563,2.91999,5.142,7.949,7.67,2.678,1.551,0.33,0.11,27.5299,1473.533,4.4167,80.39,13.4,3325.0,21.6,0.302,16630.0,919.0,0.0
1676984400000,2023-02-21,13:00:00,12.89,8.0568,2.92147,5.257,7.873,7.66,2.932,1.457,0.18,0.05,27.5447,1473.555,4.41886,79.64,13.4,3326.0,21.7,0.304,16692.0,918.0,0.0
1676985300000,2023-02-21,13:15:00,12.86,8.0853,2.93349,5.341,7.877,7.66,3.131,1.358,0.2,0.14,27.6473,1473.793,4.43322,79.78,13.4,3327.0,22.1,0.309,16696.0,918.0,0.0
1676986200000,2023-02-21,13:30:00,12.84,8.0885,2.93692,5.384,7.867,7.66,2.759,1.501,0.34,0.16,27.6804,1473.847,4.43797,79.7,13.4,3328.0,22.9,0.32,16685.0,919.0,0.0
1676987100000,2023-02-21,13:45:00,12.83,8.4834,3.07114,5.365,6.953,7.57,2.107,1.761,0.19,0.16,28.7558,1476.68,4.58607,71.57,13.4,3329.0,23.0,0.323,16620.0,917.0,0.0
1676988000000,2023-02-21,14:00:00,12.83,8.578,3.09598,5.381,6.471,7.54,1.994,1.9,0.25,0.67,28.9353,1477.26,4.61012,66.82,13.4,3330.0,27.7,0.389,16333.0,917.0,0.0
1676988900000,2023-02-21,14:15:00,12.89,8.4624,3.08095,5.381,6.806,7.54,1.892,1.899,0.21,0.14,28.8745,1476.746,4.60361,70.11,13.4,3331.0,23.3,0.326,16488.0,916.0,0.0
1676989800000,2023-02-21,14:30:00,12.88,8.5759,3.09549,5.337,6.337,7.52,1.875,2.017,0.15,0.17,28.932,1477.247,4.60969,65.43,13.4,3332.0,27.6,0.387,16255.0,916.0,0.0
1676990700000,2023-02-21,14:45:00,12.83,8.5662,3.09217,5.285,6.334,7.52,1.879,2.062,0.2,0.25,28.9056,1477.177,4.60608,65.38,13.4,3333.0,28.3,0.397,15989.0,914.0,0.0
1676991600000,2023-02-21,15:00:00,12.83,8.352,3.02893,5.194,6.621,7.54,1.708,2.267,0.21,0.44,28.4253,1475.771,4.54085,67.8,13.4,3334.0,27.2,0.381,16365.0,916.0,0.0
1676992500000,2023-02-21,15:15:00,12.85,8.2129,2.98886,5.117,7.353,7.58,1.857,2.078,0.51,0.39,28.1213,1474.863,4.49954,74.92,13.4,3335.0,24.5,0.343,16303.0,916.0,0.0
1676993400000,2023-02-21,15:30:00,12.89,8.1354,2.96959,4.976,7.472,7.6,3.362,2.357,0.3,0.14,27.9831,1474.393,4.481,75.94,13.4,3336.0,24.2,0.34,16359.0,917.0,0.0
1676994300000,2023-02-21,15:45:00,12.96,8.3737,3.04955,4.852,7.03,7.56,1.549,2.115,0.21,0.26,28.6217,1476.089,4.5688,72.14,13.4,3337.0,27.9,0.391,16322.0,916.0,0.0
1676995200000,2023-02-21,16:00:00,13.05,8.6205,3.11891,4.734,6.398,7.51,1.38,1.907,0.15,0.15,29.1375,1477.658,4.6384,66.22,13.4,3338.0,28.9,0.405,16298.0,916.0,0.0
1676996100000,2023-02-21,16:15:00,13.24,8.498,3.09267,4.61,6.523,7.52,1.396,2.037,0.25,0.18,28.9669,1476.983,4.61619,67.27,13.4,3339.0,27.8,0.39,16390.0,915.0,0.0
1676997000000,2023-02-21,16:30:00,13.92,8.6233,3.12264,4.467,6.272,7.5,1.308,2.082,0.14,0.31,29.1739,1477.709,4.64357,64.94,13.4,3340.0,26.9,0.377,16041.0,915.0,0.0
1676997900000,2023-02-21,16:45:00,13.69,8.2159,3.01135,4.313,7.164,7.57,1.551,1.74,0.21,0.34,28.353,1475.147,4.533,73.12,13.4,3341.0,24.9,0.349,16520.0,918.0,0.0
1676998800000,2023-02-21,17:00:00,13.5,8.3655,3.06196,4.167,7.205,7.56,1.687,1.533,0.27,0.17,28.7573,1476.214,4.58851,74.0,13.4,3342.0,25.8,0.361,16455.0,916.0,0.0
